"title","content","date","variant","images","verified","author","rating","product","url" 
"Eighth generation","This iPad was delivered much sooner than expected, and is so easy to use I have been using it every day!","07 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Beth J.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=62"
"Highly recommend,  quick delivery, good price.","New Apple device, ‘nuf said.  Pricey worth the cost.  High quality.  Received very quickly, relatively good price for a new iPad.","26 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","J. Brown","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=62"
"Works well, fast and great screen size.","Fast delivery, Arrived early. Brand New just as described. ipad works well, I have no complaints.","09 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","DAMIAN HARGRETT","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=62"
"My first IPad","Works perfect and was in brand new packaging what else is there to say really","19 May 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","R.H.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=62"
"Great for the money","At this point, everyone knows what an iPad does. This version does the same thing better and cheaper.","29 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Brandon Hicks","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=62"
"2020 Apple IPad a great reliable product","A great product, the latest iPad I’ve purchased. Retains the Apple quality features.","11 May 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Dave, Carrollton, TX","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Great iPad for the money","Does all of what older model did and more. Bluetooth capabilities are great.","26 Oct 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Dennis76nyc","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"New","Wow This is such a great deal for the price . Teen daughter super happy","23 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Apostol Family","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Great IPad for general use","I bought the WiFi version because it is slated for home use only. For general use it can’t be beat. Good price for a current version.","13 Nov 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Ron Metheny","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Economy friendly","This is a great ipad. Can't beat the price! Also came with Apple t.v and apple games for 3 months tv","01 Jun 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Jen w","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Lost items in transferring from old I-pad","Unfortunately lost lots of items transferring from previous I-pad, otherwise would have rated higher","03 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Barb H","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Great Value","Great value for genuine Apple product. Check various colors for best price!","22 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","DIY","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Great Ipad","I have bought four ipads in the last 2 years and they've all been excellent","26 Feb 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Loyd Broyles","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Worth its money but battery life gets worse the more it’s used.","It’s an iPad I guess. Better than those android tablets that keep crashing.","21 May 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Jay","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"Pretty impressive","I got grounded for a little based on grades, and this sat in my grandmas closet for 2 months without dying. Oh and the screen quality and picture quality are great for art.","23 Feb 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","Tanner","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=63"
"A must iPad","Great ipad! Good for media consumption and has all the tools you need for creative.","26 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","John Elite","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Son Loves it!","My son upgraded from the mini to this! HUUUUUGE difference! Battery now lasts all day! Best tablet hands down!","22 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Andrepsvieira","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Wife is happy.","Wife is happy since I broke her smaller one trying to replace the battery.","10 Dec 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","joey boy","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Great Quality","This was a replacement for an old I pad like all Apple products top notch.","17 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","judd in illinois.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Arrived Broken","I had the IPAD for a whole day and it was broken! I had to take it to the Apple store and they couldn’t figure out what what wrong with it!","21 May 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","Yo Lewis","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Great gift for 14 yr old artist","Daughter loves it. Got for her 14th birthday. Everything was as expected.","02 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","DarthUnderhill","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Very quick response on all activities.","I was surprised at the update on gen 8, it completely updated all features on the iPad. Very satisfied.","15 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Dadeo","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Got what we wanted.","This item was a gift for my fiancee and it's everything she was looking for. She primarily uses it for drawing art and tattooing. Her and my daughter both love it. Screen quality and battery life and are excellent, no complaints. The touch screen is very responsive, excellent product.","01 Jun 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Joshua Maffe","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"New and ready to roll.","Love it! Brand new sealed. Works great and the 10in screen was just the right size for my 10yr old.","02 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Rachel","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Average iPad","About what I expected for the price.  Average for an iPad in my opinion.","01 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","GBean","3.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=64"
"Amazing","Bought it as a gift and the person loved it! Still working like a champ!","16 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Quan","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Worth the price!","I love how big it is! And the battery last a very long time. So glad I bought it.","12 Nov 2020","Size: 128GB Style: WiFi Color: Gold","https://images-na.ssl-images-amazon.com/images/I/61KeXj6vgSL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71yl0qxqfxL._SY88.jpg","Yes","Karina","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Great for watching videos and surfing the web!","Got it for my wife on Mother's Day. It was time for a replacement. She loves it!","07 Jun 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Michael S. Forsberg","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Love my ipad","I love my iPad it is easy to use and light weight  it is easy to set up","04 Nov 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Kindle Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"First apple ipad","What took me so long to transition away from Android.  Super workhorse.","09 May 2021","Size: 32GB Style: WiFi + Cellular Color: Space Gray","","Yes","54730  Shopper","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"It’s an Apple","Performs as expected. Have several and meets all needs as most Apple products do.","30 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Kyle Wright","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Very good quality and performance.","This is a new iPad 6 gen and as expected, is performing perfectly without issues.","03 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Jorge Suarez","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Good price","Good I pad better price than the store and could not find it in the store","03 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Great IPAD","Bought for my 11 year old for Christmas. I have an older generation ipad and I can say this one we bought our daughter is so much better with the apps, details,  updates, and charges fast leaving a long charge. Very happy with this purchase.","23 Jan 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Leath McInt","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Great buy","Very happy with this. It works like it’s suppose to and amazing price!","02 Nov 2020","Size: 32GB Style: WiFi Color: Silver","","Yes","Cassie","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=65"
"Great IPad !","This is by far the fastest tablet we have for surfing the web. Love it","22 Jan 2021","Size: 128GB Style: WiFi + Cellular Color: Space Gray","","Yes","Shirley","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Very satisfied","Very happy with my iPad. The cost was great for the amount of storage. Well worth the value.","06 Nov 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","Living Life","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Great value","This ipad was a great buy, super fast, very sleek, good battery life, and a great price.","11 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","pbman","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Love it","Got this for my daughter and it's very good and clear screen quality.","12 Jun 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","MamaBedrock","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Great Product","Delivery was ahead of time.  Product in good condition.  Exactly what I wanted","14 Oct 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","Deb Sherman","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Value > price","The battery life on this thing is amazing. It's almost on par with my kindle paperwhite when I use the back light. This is amazing value for the price. I use it to read books that I narrate and email from it when I don't want to pull out my laptop. Totally a first world solution, but it's great.","14 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Patrick Darnell","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"It is unreliable, mixing up y add,and [ and’ ‘ unexpectedly.","This ipad is not reliable. I am going to return it for a replacement","02 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Frances Vandervoort","2.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Memory not expandable","Not a expandable memory I’m stuck at 32 Gb.  Wish I had bought 128gb","16 Apr 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Lizzy","3.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Super Great Value!","The iPad 8th generation 32gb is all I expected.  I am not a big gamer so 32gb was perfect for me.  The display is clear and vibrant and all you expect from Apple!  I definitely recommend this one for the value and performance.","31 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","https://images-na.ssl-images-amazon.com/images/I/A1rXc7OhkVL._SY88.jpg","Yes","Lisa Ferguson","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Love it","Replaced my old iPad. Like some of the new features in updated version.","02 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=66"
"Great price for the best tablet out there.","My 4th iPad, great value for this one if you don’t need a lot of storage.","25 Nov 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Jeffrey R. Gresko","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Great","Great product and easy to set up. You will not regret the purchase.","04 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","SADIE","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Love apple quality and user friendly","This is my 3rd full regular iPad they work seamlessly together ","06 Apr 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Nice I-pad!","I received this tablet for Christmas and I don't think a day goes by that I don't use it for either playing a game of poker or just catching up on current events.  It is a nice size and the battery life is great.","29 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","River  Rat!","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Great price, great product.","Very happy with the purchase. GREAT price. Who doesn’t love Apple?","29 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Xanthia","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Good value","Needed to replace iPad. This was a great option, good value and works great.","16 Jan 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Ammy Hanson","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Quality Device","Best tablet for the price point, even with having to use the rather simple ipad ios.","20 Nov 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Robert Silk","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Perfect","I bought this for my daughter and she loves it it’s perfect for her needs.","02 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Ana Cortez","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Perfect purchase","Absolutely wonderful it's exactly what my wife wanted it's perfect.","09 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","WILLIAM J SEFTON","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Great ipad","My daughter loved her tablet and now she can watch youtube and draw and colored","08 May 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Tatiana perez","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=67"
"Fabulous device .","I love my new iPad . It is fast , so easy to use and priced right .","22 Dec 2020","Size: 32GB Style: WiFi Color: Silver","","Yes","Bob in Pa.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Highly recommend iPad. Great price! love it","Love the size of the screen, the clarity of the color and the quickness of changing applications with the lightest touch.  Price was great also.  Highly recommend","16 Apr 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","S. Baker","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Great Tool","As always a very good machine. Use this in my business. 3rd one I've owned.","21 Jan 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Tlmobe","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
